GEO_ID,NAME,B08301_001E,B08301_001M,B08301_002E,B08301_002M,B08301_003E,B08301_003M,B08301_004E,B08301_004M,B08301_005E,B08301_005M,B08301_006E,B08301_006M,B08301_007E,B08301_007M,B08301_008E,B08301_008M,B08301_009E,B08301_009M,B08301_010E,B08301_010M,B08301_011E,B08301_011M,B08301_012E,B08301_012M,B08301_013E,B08301_013M,B08301_014E,B08301_014M,B08301_015E,B08301_015M,B08301_016E,B08301_016M,B08301_017E,B08301_017M,B08301_018E,B08301_018M,B08301_019E,B08301_019M,B08301_020E,B08301_020M,B08301_021E,B08301_021M
06037141304,Census Tract 1413.04; Los Angeles County; California,1890,376,1173,222,1168,220,5,12,5,12,0,13,0,13,0,13,0,13,44,66,44,66,0,13,0,13,0,13,0,13,0,13,4,10,0,13,41,31,10,17,618,324
06037141305,Census Tract 1413.05; Los Angeles County; California,1597,303,1042,291,1034,293,8,27,2,26,6,10,0,13,0,13,0,13,26,35,26,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,63,49,0,13,466,208
06037141306,Census Tract 1413.06; Los Angeles County; California,1864,305,1150,294,1133,294,17,21,17,21,0,13,0,13,0,13,0,13,102,83,84,77,18,33,0,13,0,13,0,13,15,32,0,13,0,13,26,26,12,19,559,270
06037141400,Census Tract 1414; Los Angeles County; California,2269,358,1543,282,1366,244,177,124,170,125,7,12,0,19,0,19,0,19,51,44,38,36,13,25,0,19,0,19,0,19,0,19,32,45,0,19,68,82,16,21,559,189
06037141500,Census Tract 1415; Los Angeles County; California,1343,225,1019,215,991,225,28,34,28,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,51,25,31,265,77
06037141600,Census Tract 1416; Los Angeles County; California,2162,424,1461,275,1358,265,103,73,64,59,13,23,0,13,26,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,9,48,49,648,321
06037141700,Census Tract 1417; Los Angeles County; California,1532,341,991,180,930,179,61,52,49,49,0,13,0,13,12,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,541,303
06037143101,Census Tract 1431.01; Los Angeles County; California,1012,200,636,192,545,148,91,111,83,109,0,13,0,13,8,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,30,0,13,354,118
06037143102,Census Tract 1431.02; Los Angeles County; California,1565,219,1196,238,1151,238,45,37,45,37,0,13,0,13,0,13,0,13,13,23,13,23,0,13,0,13,0,13,0,13,0,13,5,8,0,13,49,62,12,21,290,140
06037143200,Census Tract 1432; Los Angeles County; California,2826,510,1990,449,1969,453,21,36,18,34,0,13,0,13,0,13,3,16,129,101,58,82,17,29,0,13,0,13,54,75,0,13,0,13,123,103,61,48,0,13,523,269
06037143301,Census Tract 1433.01; Los Angeles County; California,1729,480,1185,362,1123,348,62,63,62,63,0,13,0,13,0,13,0,13,10,17,10,17,0,13,0,13,0,13,0,13,0,13,9,15,0,13,15,26,9,18,501,367
06037143302,Census Tract 1433.02; Los Angeles County; California,1806,300,1330,247,1134,295,196,110,145,99,0,13,51,79,0,13,0,13,26,33,0,13,0,13,26,33,0,13,0,13,0,13,0,13,0,13,24,33,19,29,407,176
06037143401,Census Tract 1434.01; Los Angeles County; California,3105,403,2078,335,1905,353,173,143,123,137,50,64,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,12,24,85,69,95,89,835,321
06037143402,Census Tract 1434.02; Los Angeles County; California,996,300,720,212,639,194,81,59,58,63,4,33,0,13,19,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,16,0,13,271,217
06037143500,Census Tract 1435; Los Angeles County; California,2809,409,1937,394,1795,389,142,116,128,114,14,24,0,19,0,19,0,19,64,63,15,23,49,48,0,19,0,19,0,19,0,19,0,19,0,19,55,48,0,19,753,200
06037143602,Census Tract 1436.02; Los Angeles County; California,2132,384,1425,310,1389,307,36,42,12,19,0,13,24,38,0,13,0,13,48,49,25,33,23,36,0,13,0,13,0,13,9,17,0,13,0,13,40,48,25,39,585,217
06037143603,Census Tract 1436.03; Los Angeles County; California,1666,234,1024,148,954,132,70,64,61,63,0,13,9,15,0,13,0,13,25,22,0,13,25,22,0,13,0,13,0,13,0,13,0,13,10,15,15,24,0,13,592,188
06037143605,Census Tract 1436.05; Los Angeles County; California,1350,297,985,258,883,270,102,62,102,62,0,13,0,13,0,13,0,13,67,73,38,61,29,36,0,13,0,13,0,13,9,16,17,27,0,13,50,73,63,101,159,88
06037143606,Census Tract 1436.06; Los Angeles County; California,1325,272,909,273,783,259,126,94,126,94,0,13,0,13,0,13,0,13,87,86,31,42,56,60,0,13,0,13,0,13,20,26,0,13,0,13,25,27,19,23,265,109
06037143700,Census Tract 1437; Los Angeles County; California,2170,297,1237,188,1082,170,155,81,124,75,31,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,28,39,0,13,112,129,0,13,785,250
06037143801,Census Tract 1438.01; Los Angeles County; California,1824,418,1224,297,1082,260,142,110,142,110,0,13,0,13,0,13,0,13,70,86,50,79,0,13,20,28,0,13,0,13,0,13,0,13,0,13,9,16,0,13,521,371
06037143802,Census Tract 1438.02; Los Angeles County; California,1245,329,813,281,729,275,84,71,84,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,39,0,13,0,13,0,13,0,13,421,208
06037143901,Census Tract 1439.01; Los Angeles County; California,1920,308,1176,242,1023,184,153,165,153,165,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,55,41,11,18,678,262
06037143902,Census Tract 1439.02; Los Angeles County; California,1689,290,938,208,778,146,160,154,151,153,9,16,0,13,0,13,0,13,9,15,0,13,9,15,0,13,0,13,0,13,0,13,0,13,20,22,46,60,25,23,651,244
06037181000,Census Tract 1810; Los Angeles County; California,2852,521,1959,353,1817,352,142,65,121,64,21,34,0,19,0,19,0,19,30,37,14,23,0,19,0,19,16,28,0,19,0,19,0,19,13,20,74,62,10,20,766,418
06037181300,Census Tract 1813; Los Angeles County; California,2131,359,1653,308,1440,293,213,96,202,95,11,17,0,13,0,13,0,13,63,67,45,42,18,29,0,13,0,13,0,13,0,13,0,13,0,13,22,22,32,35,361,124
06037181400,Census Tract 1814; Los Angeles County; California,2213,282,1680,249,1526,241,154,74,54,46,63,53,21,23,16,22,0,13,80,64,47,52,33,40,0,13,0,13,0,13,21,24,0,13,38,46,69,59,21,30,304,141
06037181500,Census Tract 1815; Los Angeles County; California,1893,272,1367,225,1247,210,120,67,113,66,0,13,0,13,7,13,0,13,11,19,11,19,0,13,0,13,0,13,0,13,15,24,0,13,14,18,21,34,97,67,368,174
06037181600,Census Tract 1816; Los Angeles County; California,2250,297,1300,222,1191,217,109,58,78,51,22,21,9,20,0,13,0,13,50,48,38,41,12,21,0,13,0,13,0,13,0,13,0,13,40,47,509,159,13,19,338,120
06037183101,Census Tract 1831.01; Los Angeles County; California,1516,203,1025,186,848,161,177,108,124,90,53,64,0,13,0,13,0,13,15,28,0,13,15,28,0,13,0,13,0,13,0,13,0,13,14,23,0,13,0,13,462,130
06037183103,Census Tract 1831.03; Los Angeles County; California,2334,443,1685,296,1321,273,364,203,179,103,11,19,174,186,0,13,0,13,207,97,146,77,52,45,0,13,9,17,0,13,0,13,0,13,25,41,18,27,0,13,399,222
06037183104,Census Tract 1831.04; Los Angeles County; California,994,137,702,113,660,111,42,26,20,22,17,18,0,13,0,13,5,8,33,21,16,13,17,16,0,13,0,13,0,13,0,13,0,13,6,8,15,16,0,13,238,78
06037183220,Census Tract 1832.20; Los Angeles County; California,1617,291,1057,219,813,210,244,102,205,100,39,44,0,13,0,13,0,13,66,61,18,35,48,42,0,13,0,13,0,13,0,13,5,11,0,13,0,13,61,45,428,170
06037183221,Census Tract 1832.21; Los Angeles County; California,1802,360,1204,272,1014,269,190,97,113,77,62,62,15,24,0,13,0,13,169,160,71,78,0,13,0,13,98,135,0,13,0,13,0,13,0,13,23,37,0,13,406,263
06037183222,Census Tract 1832.22; Los Angeles County; California,1885,373,1106,184,1047,185,59,40,59,40,0,13,0,13,0,13,0,13,67,57,41,38,26,40,0,13,0,13,0,13,0,13,37,45,10,15,0,13,80,68,585,327
06037183300,Census Tract 1833; Los Angeles County; California,1573,211,1163,170,941,169,222,116,84,80,73,49,65,56,0,13,0,13,88,65,47,36,41,38,0,13,0,13,0,13,0,13,0,13,0,13,27,35,6,9,289,92
06037183401,Census Tract 1834.01; Los Angeles County; California,1259,181,910,159,735,134,175,79,142,79,0,13,33,33,0,13,0,13,104,50,104,50,0,13,0,13,0,13,0,13,0,13,17,25,0,13,33,31,43,24,152,51
06037183402,Census Tract 1834.02; Los Angeles County; California,1587,215,1031,200,878,202,153,65,148,65,5,8,0,13,0,13,0,13,78,61,73,62,0,13,5,8,0,13,0,13,0,13,0,13,46,41,62,45,0,13,370,158
06037183510,Census Tract 1835.10; Los Angeles County; California,1235,184,848,176,725,156,123,77,97,69,7,9,19,25,0,13,0,13,103,42,29,27,58,36,9,11,7,10,0,13,29,41,2,4,6,9,30,28,13,14,204,64
06037183520,Census Tract 1835.20; Los Angeles County; California,1995,428,1075,267,865,252,210,109,199,107,5,22,0,13,0,13,6,10,301,163,258,172,32,36,11,17,0,13,0,13,18,25,6,18,41,53,40,40,38,40,476,224
06037183610,Census Tract 1836.10; Los Angeles County; California,1483,210,1116,201,993,189,123,68,69,58,35,34,12,18,7,11,0,13,86,51,65,49,21,18,0,13,0,13,0,13,0,13,0,13,0,13,27,28,37,64,217,71
06037183620,Census Tract 1836.20; Los Angeles County; California,1631,203,1236,180,1058,177,178,117,178,117,0,13,0,13,0,13,0,13,105,45,64,33,16,14,0,13,25,22,0,13,11,16,5,7,12,17,12,14,19,29,231,97
06037183701,Census Tract 1837.01; Los Angeles County; California,1739,252,1148,236,978,186,170,119,146,113,24,38,0,13,0,13,0,13,169,76,89,60,34,30,0,13,46,49,0,13,0,13,0,13,0,13,60,36,0,13,362,111
06037183702,Census Tract 1837.02; Los Angeles County; California,1555,276,1061,242,978,245,83,43,83,43,0,13,0,13,0,13,0,13,15,18,0,13,0,13,9,15,6,9,0,13,20,30,0,13,16,18,31,36,51,73,361,131
06037183810,Census Tract 1838.10; Los Angeles County; California,2381,328,1509,264,1211,229,298,108,246,93,0,13,52,56,0,13,0,13,186,107,112,93,53,51,0,13,21,24,0,13,0,13,0,13,0,13,173,103,40,63,473,201
06037183820,Census Tract 1838.20; Los Angeles County; California,1955,412,1441,413,1237,369,204,236,54,42,10,16,140,218,0,13,0,13,192,98,155,100,0,13,0,13,37,51,0,13,0,13,20,24,0,13,32,49,21,31,249,109
06037185101,Census Tract 1851.01; Los Angeles County; California,1441,351,943,291,934,288,9,15,9,15,0,13,0,13,0,13,0,13,135,113,68,100,67,81,0,13,0,13,0,13,53,79,0,13,0,13,80,83,0,13,230,134
06037185102,Census Tract 1851.02; Los Angeles County; California,1908,571,1046,314,985,313,61,51,61,51,0,13,0,13,0,13,0,13,57,36,14,23,40,26,0,13,3,11,0,13,0,13,0,13,0,13,65,125,0,13,740,393
06037185202,Census Tract 1852.02; Los Angeles County; California,2176,421,1349,251,1189,236,160,91,117,66,0,13,43,67,0,13,0,13,138,147,60,74,0,13,0,13,78,121,0,13,0,13,27,36,9,15,30,42,81,68,542,258
06037185203,Census Tract 1852.03; Los Angeles County; California,1473,189,1051,201,858,188,193,102,184,102,6,12,3,5,0,13,0,13,133,93,98,81,35,40,0,13,0,13,0,13,0,13,9,14,0,13,62,49,3,6,215,108
06037185204,Census Tract 1852.04; Los Angeles County; California,917,131,621,116,544,100,77,50,58,38,7,10,12,16,0,13,0,13,22,21,5,9,0,13,5,8,12,17,0,13,0,13,56,75,26,29,7,10,20,20,165,59
06037185310,Census Tract 1853.10; Los Angeles County; California,1436,186,1280,191,1082,190,198,109,120,76,52,37,26,25,0,13,0,13,94,51,54,48,27,29,13,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,62,34
06037185320,Census Tract 1853.20; Los Angeles County; California,1304,243,1046,221,918,199,128,75,89,52,39,56,0,13,0,13,0,13,137,58,137,58,0,13,0,13,0,13,0,13,0,13,4,8,24,28,4,8,36,36,53,35
06037186100,Census Tract 1861; Los Angeles County; California,2755,329,2056,338,1830,326,226,107,177,99,49,49,0,13,0,13,0,13,18,24,9,13,9,14,0,13,0,13,0,13,9,14,29,30,0,13,21,23,13,19,609,177
06037186201,Census Tract 1862.01; Los Angeles County; California,1419,464,1139,444,970,448,169,108,123,90,46,42,0,13,0,13,0,13,89,73,80,70,0,13,9,15,0,13,0,13,0,13,0,13,6,9,0,13,0,13,185,92
06037186202,Census Tract 1862.02; Los Angeles County; California,1046,264,794,262,641,135,153,153,112,148,25,25,0,13,4,6,12,15,61,49,58,50,3,4,0,13,0,13,0,13,6,8,0,13,0,13,17,16,6,10,162,67
06037186203,Census Tract 1862.03; Los Angeles County; California,1574,200,1098,207,1060,210,38,26,38,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,32,40,437,148
06037186301,Census Tract 1863.01; Los Angeles County; California,1242,180,902,180,798,167,104,52,86,48,18,20,0,13,0,13,0,13,105,49,97,47,8,13,0,13,0,13,0,13,0,13,0,13,0,13,44,32,24,24,167,62
06037186302,Census Tract 1863.02; Los Angeles County; California,2421,315,1926,322,1645,300,281,160,281,160,0,13,0,13,0,13,0,13,36,35,21,23,15,19,0,13,0,13,0,13,0,13,0,13,0,13,17,27,8,14,434,175
06037186401,Census Tract 1864.01; Los Angeles County; California,1239,173,903,144,610,119,293,96,237,97,0,13,42,43,11,17,3,8,105,58,105,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,17,7,11,208,121
06037186403,Census Tract 1864.03; Los Angeles County; California,1280,197,1103,183,963,174,140,56,136,56,4,6,0,13,0,13,0,13,53,40,53,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,5,0,13,122,79
06037186404,Census Tract 1864.04; Los Angeles County; California,1269,178,928,174,752,146,176,83,125,62,9,13,42,52,0,13,0,13,98,55,98,55,0,13,0,13,0,13,0,13,9,12,9,13,0,13,18,21,6,10,201,89
06037187101,Census Tract 1871.01; Los Angeles County; California,1583,310,1038,195,865,146,173,119,142,118,0,13,31,35,0,13,0,13,55,50,55,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,32,5,8,457,202
06037187102,Census Tract 1871.02; Los Angeles County; California,2441,465,1864,442,1518,314,346,257,196,132,150,223,0,13,0,13,0,13,61,56,61,56,0,13,0,13,0,13,0,13,0,13,0,13,14,15,30,27,0,13,472,143
06037187200,Census Tract 1872; Los Angeles County; California,1457,440,957,203,800,198,157,54,119,47,38,33,0,13,0,13,0,13,42,26,31,23,4,8,0,13,0,13,7,11,3,5,7,11,8,11,12,15,13,14,415,351
06037187300,Census Tract 1873; Los Angeles County; California,2147,273,1297,185,1220,187,77,47,68,45,0,13,0,13,9,13,0,13,12,19,12,19,0,13,0,13,0,13,0,13,11,18,0,13,16,24,4,8,65,85,742,241
06037188100,Census Tract 1881; Los Angeles County; California,2306,371,1773,322,1504,271,269,135,269,135,0,13,0,13,0,13,0,13,32,29,24,25,0,13,8,15,0,13,0,13,0,13,0,13,0,13,73,61,10,15,418,185
06037188201,Census Tract 1882.01; Los Angeles County; California,1975,234,1160,194,1075,178,85,62,81,60,4,8,0,13,0,13,0,13,31,38,8,12,23,36,0,13,0,13,0,13,0,13,7,11,0,13,27,28,18,19,732,178
06037188202,Census Tract 1882.02; Los Angeles County; California,1857,363,986,202,933,183,53,55,53,55,0,13,0,13,0,13,0,13,71,63,47,59,24,29,0,13,0,13,0,13,0,13,0,13,0,13,43,39,0,13,757,345
06037188300,Census Tract 1883; Los Angeles County; California,1894,380,1262,265,1207,274,55,45,29,25,12,19,13,26,1,2,0,13,174,167,174,167,0,13,0,13,0,13,0,13,0,13,0,13,25,34,39,31,0,13,394,117
06037189101,Census Tract 1891.01; Los Angeles County; California,1380,221,773,194,665,164,108,86,108,86,0,13,0,13,0,13,0,13,68,48,33,28,26,34,9,13,0,13,0,13,0,13,0,13,0,13,80,63,18,30,441,113
06037189102,Census Tract 1891.02; Los Angeles County; California,2466,317,1431,253,1350,228,81,88,73,87,8,11,0,13,0,13,0,13,127,83,46,60,81,57,0,13,0,13,0,13,0,13,7,11,0,13,110,101,27,25,764,202
06037189201,Census Tract 1892.01; Los Angeles County; California,1783,275,891,200,876,199,15,18,7,12,0,13,8,14,0,13,0,13,181,86,123,74,58,44,0,13,0,13,0,13,8,12,0,13,9,14,96,68,13,17,585,220
06037189202,Census Tract 1892.02; Los Angeles County; California,1591,266,842,203,779,194,63,58,63,58,0,13,0,13,0,13,0,13,30,29,13,21,17,20,0,13,0,13,0,13,35,38,0,13,0,13,42,31,10,15,632,207
06037189300,Census Tract 1893; Los Angeles County; California,1523,361,955,204,855,195,100,70,100,70,0,13,0,13,0,13,0,13,17,21,3,11,14,16,0,13,0,13,0,13,7,14,0,13,8,12,0,13,0,13,536,266
06037189400,Census Tract 1894; Los Angeles County; California,1857,296,1001,188,914,185,87,56,66,53,21,25,0,13,0,13,0,13,29,35,29,35,0,13,0,13,0,13,0,13,0,13,0,13,4,10,67,86,0,13,756,271
06037189501,Census Tract 1895.01; Los Angeles County; California,1474,386,781,215,740,216,41,49,10,15,0,13,0,13,31,47,0,13,35,57,35,57,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,20,52,79,594,292
06037189502,Census Tract 1895.02; Los Angeles County; California,1261,247,567,210,464,194,103,71,83,66,0,13,0,13,20,31,0,13,107,88,107,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,58,53,0,13,529,196
06037189600,Census Tract 1896; Los Angeles County; California,2473,396,1223,276,1097,251,126,84,126,84,0,13,0,13,0,13,0,13,157,143,111,133,46,53,0,13,0,13,0,13,0,13,0,13,15,27,48,47,53,55,977,227
06037189702,Census Tract 1897.02; Los Angeles County; California,1258,328,615,200,605,200,10,16,10,16,0,13,0,13,0,13,0,13,18,21,0,13,18,21,0,13,0,13,0,13,0,13,20,32,0,13,50,45,26,38,529,227
06037189703,Census Tract 1897.03; Los Angeles County; California,1156,228,985,272,875,243,110,96,90,91,20,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,15,8,12,0,13,12,19,142,85
06037189704,Census Tract 1897.04; Los Angeles County; California,927,245,692,196,632,190,60,96,0,13,60,96,0,13,0,13,0,13,42,49,24,41,18,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,33,165,97
06037189801,Census Tract 1898.01; Los Angeles County; California,1111,214,710,175,679,177,31,39,0,13,31,39,0,13,0,13,0,13,21,33,21,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,16,15,25,358,157
06037189802,Census Tract 1898.02; Los Angeles County; California,871,207,583,177,552,174,31,38,17,31,0,13,0,13,0,13,14,21,73,80,34,44,39,65,0,13,0,13,0,13,0,13,0,13,20,36,9,16,20,34,166,91
06037189903,Census Tract 1899.03; Los Angeles County; California,1490,242,1022,240,1022,240,0,13,0,13,0,13,0,13,0,13,0,13,19,24,10,16,9,17,0,13,0,13,0,13,0,13,65,59,0,13,40,40,24,39,320,91
06037189904,Census Tract 1899.04; Los Angeles County; California,1624,211,1081,187,1054,188,27,25,17,18,0,13,10,17,0,13,0,13,160,121,125,118,35,35,0,13,0,13,0,13,25,22,10,17,0,13,63,42,12,15,273,100
06037189905,Census Tract 1899.05; Los Angeles County; California,1446,277,935,276,873,270,62,51,52,49,0,13,10,16,0,13,0,13,37,35,23,23,14,23,0,13,0,13,0,13,0,13,0,13,0,13,77,54,11,17,386,103
06037189906,Census Tract 1899.06; Los Angeles County; California,1891,243,1025,231,1011,224,14,27,14,27,0,13,0,13,0,13,0,13,143,94,143,94,0,13,0,13,0,13,0,13,35,55,0,13,0,13,47,54,70,77,571,197
06037189907,Census Tract 1899.07; Los Angeles County; California,1522,451,905,348,881,342,24,36,10,21,14,27,0,13,0,13,0,13,71,45,24,19,47,42,0,13,0,13,0,13,16,27,0,13,40,60,46,62,25,28,419,205
06037190101,Census Tract 1901.01; Los Angeles County; California,1000,289,519,238,451,211,68,67,0,13,6,10,0,13,6,10,56,63,143,139,121,135,22,27,0,13,0,13,0,13,35,54,0,13,6,10,128,128,11,17,158,114
06037190102,Census Tract 1901.02; Los Angeles County; California,2091,558,990,199,935,207,55,89,55,89,0,13,0,13,0,13,0,13,209,100,204,100,5,9,0,13,0,13,0,13,0,13,0,13,0,13,296,269,59,94,537,325
06037190201,Census Tract 1902.01; Los Angeles County; California,1556,383,873,243,806,230,67,86,67,86,0,13,0,13,0,13,0,13,272,161,252,164,13,20,0,13,7,16,0,13,0,13,13,20,0,13,196,96,33,38,169,90
06037190202,Census Tract 1902.02; Los Angeles County; California,1843,427,1163,320,1099,298,64,100,64,100,0,13,0,13,0,13,0,13,209,158,156,101,53,85,0,13,0,13,0,13,0,13,0,13,26,41,211,160,17,29,217,105
06037190302,Census Tract 1903.02; Los Angeles County; California,1638,428,989,354,836,337,153,85,117,83,36,53,0,13,0,13,0,13,72,70,0,13,72,70,0,13,0,13,0,13,39,41,0,13,0,13,331,211,0,13,207,137
06037190303,Census Tract 1903.03; Los Angeles County; California,1350,338,623,229,610,224,13,22,13,22,0,13,0,13,0,13,0,13,359,197,244,154,115,112,0,13,0,13,0,13,0,13,13,21,0,13,42,70,0,13,313,186
06037190401,Census Tract 1904.01; Los Angeles County; California,1790,387,815,155,756,159,59,54,59,54,0,13,0,13,0,13,0,13,202,122,163,121,39,32,0,13,0,13,0,13,0,13,42,45,21,25,29,34,12,19,669,262
06037190402,Census Tract 1904.02; Los Angeles County; California,1350,232,814,215,699,202,115,100,85,71,1,3,29,33,0,13,0,13,258,160,101,86,121,96,0,13,36,56,0,13,0,13,0,13,24,37,9,13,0,13,245,93
06037190510,Census Tract 1905.10; Los Angeles County; California,2136,300,1202,225,1092,225,110,65,75,49,0,13,35,49,0,13,0,13,409,131,377,132,32,36,0,13,0,13,0,13,10,16,0,13,0,13,132,78,36,33,347,145
06037190520,Census Tract 1905.20; Los Angeles County; California,1716,258,880,186,785,185,95,47,95,47,0,13,0,13,0,13,0,13,185,116,121,100,64,61,0,13,0,13,0,13,0,13,0,13,37,59,99,72,28,37,487,174
06037190701,Census Tract 1907.01; Los Angeles County; California,694,166,380,109,328,95,52,53,38,48,14,22,0,13,0,13,0,13,142,106,89,84,53,59,0,13,0,13,0,13,0,13,0,13,0,13,102,123,0,13,70,59
06037190702,Census Tract 1907.02; Los Angeles County; California,791,188,383,123,301,86,82,89,82,89,0,13,0,13,0,13,0,13,63,55,38,45,3,7,0,13,0,13,22,26,0,13,0,13,17,18,60,50,0,13,268,119
06037190801,Census Tract 1908.01; Los Angeles County; California,1471,216,931,273,873,263,58,114,48,114,10,19,0,13,0,13,0,13,144,170,96,110,48,75,0,13,0,13,0,13,12,20,0,13,46,40,91,111,13,21,234,124
06037190802,Census Tract 1908.02; Los Angeles County; California,1663,343,822,170,719,159,103,98,94,98,0,13,0,13,9,14,0,13,113,83,97,79,16,19,0,13,0,13,0,13,19,37,0,13,0,13,110,61,22,33,577,265
06037190901,Census Tract 1909.01; Los Angeles County; California,1742,422,1037,334,854,292,183,118,61,64,122,104,0,13,0,13,0,13,502,211,493,209,9,19,0,13,0,13,0,13,0,13,0,13,52,61,43,42,17,26,91,97
06037190902,Census Tract 1909.02; Los Angeles County; California,2135,372,1441,300,1173,242,268,182,142,103,87,131,39,61,0,13,0,13,282,154,276,155,6,10,0,13,0,13,0,13,0,13,0,13,10,27,195,125,30,53,177,79
06037191000,Census Tract 1910; Los Angeles County; California,3324,549,1780,446,1576,430,204,136,204,136,0,19,0,19,0,19,0,19,329,159,277,133,52,82,0,19,0,19,0,19,47,52,0,19,0,19,61,67,38,60,1069,443
06037191110,Census Tract 1911.10; Los Angeles County; California,927,300,653,263,620,261,33,32,33,32,0,13,0,13,0,13,0,13,98,74,98,74,0,13,0,13,0,13,0,13,0,13,21,21,17,20,24,57,0,13,114,71
06037191120,Census Tract 1911.20; Los Angeles County; California,1800,307,1082,286,924,265,158,108,158,108,0,13,0,13,0,13,0,13,362,202,351,202,11,27,0,13,0,13,0,13,23,34,0,13,0,13,86,66,25,30,222,110
06037191201,Census Tract 1912.01; Los Angeles County; California,3542,404,1044,218,893,225,151,93,116,87,0,19,0,19,35,44,0,19,143,71,80,60,63,54,0,19,0,19,0,19,10,16,0,19,17,19,1694,562,0,19,634,384
06037191203,Census Tract 1912.03; Los Angeles County; California,1264,284,613,157,506,180,107,115,107,115,0,13,0,13,0,13,0,13,281,184,209,166,72,53,0,13,0,13,0,13,23,29,0,13,0,13,102,54,32,41,213,95
06037191204,Census Tract 1912.04; Los Angeles County; California,838,164,525,98,424,88,101,47,86,42,15,19,0,13,0,13,0,13,139,74,109,70,30,25,0,13,0,13,0,13,0,13,7,10,11,16,16,18,0,13,140,95
06037191301,Census Tract 1913.01; Los Angeles County; California,985,189,542,128,501,125,41,31,41,31,0,13,0,13,0,13,0,13,152,68,135,68,17,16,0,13,0,13,0,13,0,13,0,13,8,13,74,66,6,9,203,67
06037191302,Census Tract 1913.02; Los Angeles County; California,1084,194,645,157,538,167,107,70,107,70,0,13,0,13,0,13,0,13,101,96,87,94,14,23,0,13,0,13,0,13,0,13,0,13,0,13,179,85,13,17,146,59
06037191410,Census Tract 1914.10; Los Angeles County; California,1776,278,934,177,845,164,89,80,89,80,0,13,0,13,0,13,0,13,535,198,397,173,125,58,0,13,13,21,0,13,0,13,0,13,33,40,84,62,34,33,156,84
06037191420,Census Tract 1914.20; Los Angeles County; California,2175,928,1128,484,1060,475,68,66,68,66,0,13,0,13,0,13,0,13,410,115,341,112,60,57,0,13,9,10,0,13,15,26,7,11,35,50,269,347,5,8,306,168
06037191500,Census Tract 1915; Los Angeles County; California,2825,460,2060,366,1783,332,277,138,235,127,0,19,42,50,0,19,0,19,395,163,309,160,86,54,0,19,0,19,0,19,0,19,0,19,25,36,84,62,26,34,235,116
06037191610,Census Tract 1916.10; Los Angeles County; California,2193,282,1382,242,1271,236,111,67,111,67,0,13,0,13,0,13,0,13,438,183,416,184,22,35,0,13,0,13,0,13,45,43,0,13,0,13,53,51,82,69,193,106
06037191620,Census Tract 1916.20; Los Angeles County; California,1466,379,1036,266,848,226,188,131,113,103,75,88,0,13,0,13,0,13,338,201,289,186,49,46,0,13,0,13,0,13,0,13,0,13,19,30,16,25,5,11,52,50
06037191710,Census Tract 1917.10; Los Angeles County; California,1133,186,736,139,705,143,31,41,31,41,0,13,0,13,0,13,0,13,218,104,218,104,0,13,0,13,0,13,0,13,0,13,20,25,30,23,33,39,0,13,96,68
06037191720,Census Tract 1917.20; Los Angeles County; California,2104,383,1247,352,1145,319,102,93,102,93,0,13,0,13,0,13,0,13,706,245,643,246,63,64,0,13,0,13,0,13,0,13,9,14,47,57,28,33,16,26,51,43
06037191810,Census Tract 1918.10; Los Angeles County; California,1790,333,1256,310,1128,280,128,89,40,46,77,68,0,13,11,18,0,13,197,114,120,82,77,89,0,13,0,13,0,13,27,40,0,13,0,13,86,72,66,64,158,118
06037191820,Census Tract 1918.20; Los Angeles County; California,2522,382,1519,263,1437,265,82,74,73,73,0,13,0,13,0,13,9,14,209,97,178,88,31,24,0,13,0,13,0,13,0,13,29,47,0,13,68,37,9,13,688,265
